Name,Surname,HasA,HasB,Class
Pino,Asgch,1,0,1
Gianni,Ffyfu,1,0,0
Gianni,Yrrggcuk,1,1,0
Gianni,Vunspezc,0,0,0
Carlo,Cvmdeinvow,1,1,0
Pino,Fttl,0,0,1
Gianni,Qmzbszzz,0,0,0
Pino,Ccydi,0,1,1
Gianni,Wyunvk,1,0,0
Gianni,Newqckcch,1,1,0
Pino,Zehmw,0,1,1
Pino,Zkhczbz,1,0,1
Carlo,Dwrkdfrk,0,1,0
Carlo,Bljzvvg,0,1,0
Pino,Tcxqgi,1,1,1
Gianni,Thaestkyot,0,1,0
Pino,Ptajdzidj,1,1,1
Carlo,Vrngpkjecj,0,0,0
Gianni,Pnuwue,0,1,0
Pino,Wqxmaww,0,1,1
Gianni,Dnyta,0,0,0
Carlo,Ctnqc,0,0,0
Pino,Praytyxbbh,0,0,1
Carlo,Ilnifmo,0,1,0
Pino,Vnfags,1,0,1
Carlo,Vwsvz,1,0,0
Gianni,Swty,0,0,0
Pino,Iovepuiyq,1,1,1
Carlo,Mdqlbg,1,1,0
Carlo,Svpigjrv,0,0,0
Carlo,Hpok,1,0,0
Gianni,Ebjwleiul,1,0,0
Carlo,Ugxnfdu,0,0,0
Carlo,Aiydqjkeyz,0,0,0
Pino,Nrvcwug,0,0,1
Pino,Sgov,0,0,1
Pino,Scptjsxs,0,0,1
Gianni,Yxugxog,0,1,0
Carlo,Eewefjshz,1,0,0
Gianni,Cklgvwuoei,0,0,0
Gianni,Cppcggqsh,0,0,0
Pino,Xlzx,0,1,1
Pino,Dmjoz,0,0,1
Carlo,Ijpnmxszw,1,1,0
Pino,Yzknq,0,0,1
Pino,Gsqws,1,0,1
Carlo,Tnmikzd,1,1,0
Carlo,Kstphwsn,1,0,0
Gianni,Etqlp,0,1,0
Pino,Dgesotnfh,1,1,1
Carlo,Fnnuqlgo,0,0,0
Pino,Wnrjau,0,0,1
Gianni,Nkgjdgdg,0,0,0
Carlo,Npsiybhy,0,0,0
Gianni,Jpcfj,0,1,0
Pino,Ovxu,0,0,1
Gianni,Scdst,0,0,0
Carlo,Nyfdiim,1,1,0
Gianni,Uegbka,1,1,0
Gianni,Vzcgvfmuln,1,0,0
Gianni,Wffep,1,1,0
Pino,Ovwf,1,1,1
Gianni,Thgzltu,0,0,0
Carlo,Reqqh,0,1,0
Gianni,Jzafjylptg,1,0,0
Gianni,Mtomeeyiza,1,0,0
Gianni,Tfzgzlwecf,0,0,0
Pino,Zujveciwpp,1,1,1
Carlo,Fwhghv,1,0,0
Pino,Imcyjwgr,1,0,1
Gianni,Trcktogvws,1,1,0
Carlo,Nqdpyn,0,0,0
Pino,Ygepfd,0,0,1
Pino,Iadorfcw,0,0,1
Gianni,Gxwvjwwpf,1,0,0
Pino,Xgtfm,1,1,1
Carlo,Wnvlhpomy,1,0,0
Carlo,Mqnbwrvob,0,0,0
Carlo,Gkxyyectk,1,1,0
Carlo,Rzsf,1,0,0
Gianni,Korjjex,1,0,0
Pino,Xbsl,1,0,1
Pino,Pvwz,1,0,1
Pino,Cenktxgmgn,0,0,1
Pino,Fryvhcjjvv,1,1,1
Carlo,Ldcrepkxv,0,0,0
Gianni,Koexh,0,0,0
Carlo,Tgyxmsnnn,1,0,0
Pino,Fvajiqdp,0,1,1
Gianni,Iuqngtmbmh,0,1,0
Pino,Jejrur,1,0,1
Carlo,Ikzhqdfn,1,0,0
Carlo,Fiplfxw,1,1,0
Carlo,Kumfd,0,0,0
Pino,Eihzb,0,0,1
Gianni,Fnlm,0,1,0
Carlo,Qfoh,0,1,0
Pino,Rbyo,1,1,1
Pino,Xpdyygcnyj,0,1,1
Gianni,Gltuntm,0,0,0
Carlo,Fqsezkakha,1,1,0
Gianni,Tvrdno,1,0,0
Pino,Uhfr,1,0,1
Gianni,Wapzi,1,0,0
Pino,Atyq,1,1,1
Pino,Kfccoyiml,1,0,1
Gianni,Cwjy,1,0,0
Gianni,Etjj,0,1,0
Carlo,Zolq,1,0,0
Carlo,Pmranpnk,0,1,0
Carlo,Wjxcbflcc,1,0,0
Pino,Zwvyulrux,1,0,1
Carlo,Dtkyt,1,1,0
Pino,Fepdob,1,1,1
Carlo,Dtzngzhqmf,0,1,0
Pino,Bqgpaoo,0,0,1
Gianni,Djnmp,0,0,0
Carlo,Epurjbwiln,1,1,0
Carlo,Logokxjcr,0,1,0
Pino,Ianfcsw,1,0,1
Pino,Knalylsl,1,1,1
Pino,Rasjjgd,0,0,1
Gianni,Jeikfy,0,0,0
Pino,Ksalt,0,1,1
Pino,Qfup,0,1,1
Pino,Qwnypdd,0,0,1
Carlo,Deqxhmrjn,0,1,0
Carlo,Lpdnuaknlx,1,1,0
Pino,Lbrojsrqyb,0,0,1
Carlo,Zvluwuwl,1,0,0
Pino,Bndjtfdauc,0,0,1
Carlo,Goliuws,1,1,0
Carlo,Xrlznqhklq,0,1,0
Pino,Vvftyveox,0,0,1
Gianni,Woqwz,1,0,0
Carlo,Hwmu,1,1,0
Pino,Ldbhckoyis,0,0,1
Gianni,Efivbboli,0,1,0
Pino,Wyeecix,1,0,1
Carlo,Kgsnch,0,0,0
Gianni,Qvqcgoqdx,0,0,0
Carlo,Sahhz,0,1,0
Gianni,Tuhvos,1,0,0
Gianni,Zlntukb,1,1,0
Gianni,Dncugzzn,0,0,0
Pino,Ishfeedr,1,0,1
Pino,Ekvdmnm,0,1,1
Pino,Nxwuh,0,0,1
Pino,Wsxkqregoy,1,0,1
Gianni,Ttdwnmq,0,1,0
Pino,Hmmaw,0,1,1
Carlo,Cunyhbtkhe,1,1,0
Gianni,Lvzwwzq,0,0,0
Pino,Aqglerh,0,1,1
Pino,Umdjepine,0,1,1
Gianni,Nnuwtzsey,0,1,0
Carlo,Dpcegpkay,0,1,0
Gianni,Bucemnyy,0,0,0
Pino,Obcl,0,1,1
Carlo,Pditbyd,0,0,0
Gianni,Euapatw,1,1,0
Pino,Lxdvpnxat,1,1,1
Gianni,Aadi,0,1,0
Gianni,Hrimu,0,0,0
Pino,Cwdiicrwb,1,1,1
Carlo,Dbuqxbz,0,1,0
Carlo,Ohhcyjwbh,0,1,0
Pino,Axalgsnisd,0,1,1
Gianni,Rdkogyy,0,1,0
Pino,Tpiexj,0,0,1
Pino,Rmigvgo,0,1,1
Carlo,Ryisxfpjwr,1,1,0
Pino,Vfjoifm,0,0,1
Carlo,Trkdfcai,0,1,0
Gianni,Jgjbifs,0,0,0
Carlo,Vjfsmyzzfq,0,0,0
Carlo,Njmyukxh,1,1,0
Pino,Ortj,0,0,1
Pino,Qxrbv,0,1,1
Carlo,Samxnn,0,0,0
Gianni,Lmcjniag,1,1,0
Gianni,Hogkzfbyqp,1,1,0
Gianni,Oret,1,0,0
Pino,Mfggm,1,1,1
Gianni,Vwruyns,0,0,0
Gianni,Aczckojv,0,0,0
Gianni,Waul,1,0,0
Pino,Wjep,1,0,1
Pino,Coxtlxp,0,1,1
Pino,Xkxg,1,0,1
Gianni,Cibwwwj,1,1,0
Gianni,Tpiexj,0,0,0
Carlo,Gpliepif,1,0,0
Gianni,Iaunsjtij,1,0,0
Gianni,Xjtyb,0,1,0
Pino,Oxkvyb,1,0,1
Carlo,Ahxrxv,1,0,0
Carlo,Sryv,0,0,0
Gianni,Bjul,1,1,0
Gianni,Vsepgjy,0,1,0
Pino,Apffzl,0,0,1
Pino,Nybymeryzf,1,1,1
Pino,Ibafx,0,1,1
Gianni,Soqegr,0,0,0
Gianni,Ykiscofpu,0,1,0
Gianni,Aaghemhgen,1,0,0
Pino,Abjri,0,0,1
Gianni,Bqetmuysyu,0,0,0
Pino,Qvfgwlo,1,1,1
Carlo,Pvahp,1,1,0
Gianni,Vbfdmys,1,0,0
Carlo,Qjyzxzqlf,0,0,0
Pino,Otmnhgypne,0,1,1
Gianni,Viokliia,0,0,0
Gianni,Ryxigqgj,0,1,0
Pino,Qqnylw,0,0,1
Pino,Kiqhsafzhi,1,1,1
Gianni,Gtoqxwn,1,1,0
Pino,Sigkfs,0,0,1
Gianni,Pszww,0,1,0
Pino,Msezkmyqb,0,0,1
Carlo,Gjhu,1,1,0
Pino,Wqcvhbroco,0,1,1
Carlo,Meiirgp,1,1,0
Gianni,Diqbz,0,1,0
Pino,Tozgmcu,1,1,1
Pino,Mufzqskv,1,0,1
Gianni,Zfhrr,0,0,0
Pino,Kmzyzrkia,0,0,1
Gianni,Ortgaict,0,1,0
Gianni,Bqkorpn,1,0,0
Pino,Vdeac,0,0,1
Pino,Bncfbqdfer,0,1,1
Carlo,Ruoh,1,1,0
Gianni,Llpsarb,1,0,0
Gianni,Ksxtnne,1,1,0
Carlo,Oieh,0,0,0
Gianni,Uwhttyxuwg,1,1,0
Gianni,Nuoixixtas,0,1,0
Pino,Mhbukseymg,0,1,1
Pino,Ifte,0,1,1
Gianni,Yoaepfc,1,0,0
Carlo,Thhkbfduup,0,1,0
Gianni,Vhmjkx,0,1,0
Pino,Jfoiyf,0,0,1
Pino,Ssitjnkzxu,0,0,1
Gianni,Trggzv,0,0,0
Carlo,Fvuevrh,1,1,0
Pino,Pytc,0,1,1
Pino,Vqgavf,0,0,1
Gianni,Gznwkaj,0,1,0
Gianni,Qmxpbaoo,0,0,0
Pino,Mrlnlzm,1,1,1
Pino,Smkzkl,1,0,1
Gianni,Cqeqqzhgzx,0,0,0
Gianni,Vhppwqufjk,0,0,0
Carlo,Kylyd,0,0,0
Pino,Tnpvl,0,0,1
Gianni,Ouneb,1,1,0
Carlo,Bndokntvb,0,0,0
Pino,Lmkwslpvu,1,1,1
Gianni,Ztnrjpvjob,0,1,0
Pino,Wmegglmq,0,1,1
Carlo,Yojo,0,1,0
Carlo,Ylbcfvlzpk,1,0,0
Pino,Tyeyhmpb,1,0,1
Carlo,Ddzm,1,0,0
Carlo,Xmdj,0,0,0
Pino,Jmfctepk,0,0,1
Pino,Ztspdmphvm,1,0,1
Gianni,Cuid,1,1,0
Pino,Knzsu,1,0,1
Pino,Qsbhnmxnf,1,0,1
Gianni,Jpxlcs,1,1,0
Carlo,Olnxqpj,1,1,0
Pino,Qxwe,1,1,1
Gianni,Uxfga,1,1,0
Gianni,Yhlywra,0,1,0
Carlo,Qxbmof,1,1,0
Gianni,Ecya,0,1,0
Pino,Klolbsfwfz,1,0,1
Pino,Kevlybaykj,0,1,1
Carlo,Fzpqfav,1,1,0
Gianni,Yzbtui,1,1,0
Gianni,Edgqk,0,1,0
Carlo,Sbps,0,0,0
Pino,Nvqa,0,0,1
Carlo,Cqxlnkpvm,1,0,0
Pino,Airwqc,1,1,1
Gianni,Tyqkea,0,0,0
Pino,Ntdyiqoyfw,1,0,1
Gianni,Zujzm,1,0,0
Carlo,Rdqwg,1,1,0
Carlo,Xqfmizqdtp,1,1,0
Gianni,Rash,0,1,0
Pino,Nhbbfj,1,1,1
Gianni,Nqjea,1,0,0
Gianni,Tuzgcf,1,0,0
Pino,Izufxz,1,1,1
Carlo,Nbmymyi,0,0,0
Pino,Oagkrqprra,1,1,1
Pino,Nytqxhje,1,1,1
Gianni,Rieflmz,1,0,0
Pino,Leefk,0,1,1
Pino,Legatajo,1,1,1
Gianni,Xsbukz,0,0,0
Pino,Pfcprs,1,1,1
Gianni,Urqdkamni,0,1,0
Pino,Allmorr,1,1,1
Carlo,Gmjthb,1,0,0
Carlo,Umjoda,0,0,0
Pino,Ztwbcsg,1,0,1
Carlo,Aqdtw,1,0,0
Gianni,Shkntbwh,0,0,0
Carlo,Xqtifupyvc,1,0,0
Carlo,Qgwlpud,0,0,0
Gianni,Zkgqfup,0,1,0
Pino,Xlorit,0,1,1
Carlo,Ezyaf,1,0,0
Gianni,Flhhc,0,1,0
Gianni,Vabsxtlwzd,1,0,0
Carlo,Jjrirwqyf,0,0,0
Pino,Pljuqok,0,0,1
Gianni,Cjkbn,1,0,0
Pino,Yhhiyvb,0,1,1
Carlo,Cyknglufi,0,0,0
Carlo,Ivml,1,1,0
Carlo,Ksdeiz,0,1,0
Carlo,Hyhvumynb,1,0,0
Gianni,Qdoqhdih,1,1,0
Carlo,Auezv,1,1,0
Carlo,Naqal,0,0,0
Gianni,Mfbtclx,1,0,0
Carlo,Aojqzooi,1,1,0
Gianni,Tbcxum,1,0,0
Gianni,Aokc,0,1,0
Gianni,Aoffem,1,0,0
Gianni,Oplvn,0,0,0
Carlo,Ocipy,0,0,0
Carlo,Vywarsbvwa,0,1,0
Pino,Oedainfxg,0,0,1
Pino,Drvdhog,1,0,1
Pino,Metu,0,1,1
Carlo,Mhstolutp,1,1,0
Pino,Qofypzc,1,0,1
Gianni,Seveabvr,0,0,0
Gianni,Ebrv,1,0,0
Gianni,Afozq,1,1,0
Pino,Ihbwhhhxr,1,1,1
Carlo,Lqfboh,0,1,0
Pino,Rkfb,0,0,1
Pino,Drdzkefb,0,0,1
Gianni,Vkexhml,1,0,0
Gianni,Ypgtlk,1,0,0
Gianni,Orjfbyj,1,1,0
Gianni,Sdgqwh,0,1,0
Pino,Sajytay,0,1,1
Gianni,Oeeh,1,0,0
Gianni,Gzghd,0,0,0
Gianni,Wzyuajt,0,1,0
Pino,Qidxbzp,0,0,1
Carlo,Yqmodqp,0,1,0
Carlo,Kpdi,1,0,0
Gianni,Mvbudl,1,0,0
Carlo,Mnsczkico,1,0,0
Pino,Jchxzcz,1,1,1
Gianni,Oarvhgxwju,0,1,0
Carlo,Jhhyjhhe,0,0,0
Carlo,Dwoeam,0,1,0
Gianni,Wykdjekz,0,1,0
Pino,Bvzqre,0,0,1
Pino,Eutbe,0,0,1
Gianni,Qvwtot,0,1,0
Pino,Ntfaog,1,1,1
Gianni,Kyak,1,1,0
Gianni,Mwdaakfwb,0,0,0
Carlo,Ibqzl,1,0,0
Gianni,Ilvpttbp,1,1,0
Carlo,Qbzjsyr,1,0,0
Carlo,Gnijylljay,0,0,0
Pino,Btgjfdzq,0,1,1
Carlo,Xwdntub,0,1,0
Gianni,Zvlrgx,1,0,0
Carlo,Agkpqci,0,0,0
Carlo,Oonlmkgf,1,0,0
Carlo,Zpekrcoyr,0,1,0
Gianni,Avqibhnlso,1,0,0
Pino,Hufhiuekl,1,0,1
Gianni,Cbrxomdfdj,0,1,0
Gianni,Wowwoiv,0,0,0
Gianni,Bsjouerj,0,0,0
Pino,Qdyqro,0,0,1
Pino,Flmzbaz,1,0,1
Pino,Etpstz,0,0,1
Pino,Ebcxucgd,0,0,1
Pino,Abtdchmkbv,1,0,1
Carlo,Oofgbqad,1,1,0
Gianni,Swhuchrj,1,0,0
Carlo,Vkuz,1,0,0
Carlo,Pqqeqydt,0,1,0
Pino,Qxxghjueje,0,0,1
Pino,Lttwf,1,1,1
Pino,Baimxhwkew,1,0,1
Carlo,Ztliahhr,1,1,0
Gianni,Hffuxg,0,0,0
Carlo,Anlp,1,0,0
Pino,Gxdoimntj,0,1,1
Pino,Ivmdom,1,1,1
Carlo,Ycnr,1,0,0
Gianni,Surpayjql,0,1,0
Carlo,Phux,1,0,0
Pino,Cmli,0,0,1
Pino,Afjndyr,0,0,1
Gianni,Cxgrdeh,0,1,0
Pino,Vujjqt,1,1,1
Pino,Sglcwgerz,1,0,1
Carlo,Afcxh,1,1,0
Gianni,Jnupoy,1,0,0
Gianni,Tuncx,1,1,0
Gianni,Xxrudrwfjo,1,1,0
Pino,Ohah,0,0,1
Gianni,Jbullyyrb,0,1,0
Pino,Wmxewbrk,0,1,1
Pino,Kjodny,1,1,1
Pino,Xlfutlnrz,1,1,1
Pino,Otlagy,0,1,1
Pino,Ermt,1,1,1
Gianni,Iepeftknf,1,1,0
Pino,Mletlmas,1,1,1
Pino,Hneuddlo,0,1,1
Gianni,Cxaaj,0,0,0
Carlo,Gugawuimw,1,0,0
Gianni,Lmvzktegmy,0,1,0
Pino,Allub,1,0,1
Pino,Gjcjcfja,0,0,1
Pino,Egjueu,1,0,1
Carlo,Klenubrar,0,1,0
Carlo,Qvyjqik,1,1,0
Pino,Yrvrs,0,0,1
Gianni,Mdalc,0,1,0
Carlo,Rmgqkeqmet,0,1,0
Pino,Bzeilskiww,0,1,1
Gianni,Frix,0,1,0
Gianni,Uxorz,1,1,0
Gianni,Rubtcf,0,0,0
Pino,Msmgd,0,0,1
Carlo,Qfvyg,0,0,0
Pino,Sftjdwryzo,1,1,1
Gianni,Lzimkj,0,1,0
Pino,Zrhmzntfky,0,0,1
Pino,Atlnolmq,0,0,1
Gianni,Dixjaytcqe,0,1,0
Gianni,Ngxf,1,1,0
Pino,Mtdnkge,1,1,1
Gianni,Acaufhg,1,0,0
Pino,Gnggull,0,1,1
Carlo,Pvmzvisdx,0,0,0
Pino,Liuijcwawl,1,0,1
Gianni,Spnnsky,1,1,0
Gianni,Xkmpnje,0,1,0
Carlo,Zwih,0,0,0
Gianni,Taqbdhtm,1,0,0
Pino,Cmqypuzz,0,0,1
Gianni,Uazuwur,1,1,0
Carlo,Lqjuohjvdo,0,0,0
Carlo,Fmvx,0,1,0
Carlo,Mgvrowzw,0,1,0
Carlo,Xaxtbrdbl,1,1,0
Gianni,Lonnfrzmb,0,1,0
Pino,Xkvkygxz,1,1,1
Gianni,Vagjof,1,1,0
Carlo,Oxfqwlotvl,1,0,0
Gianni,Ogrmu,1,0,0
Pino,Wnacjqq,0,1,1
Carlo,Vipcu,1,1,0
Gianni,Wxrjif,0,1,0
Pino,Qbjob,1,1,1
Gianni,Dsootc,0,1,0
Pino,Fuev,1,0,1
Pino,Ktcfz,1,0,1
Carlo,Ilbzmpvuys,1,1,0
Pino,Jftqecwesg,1,0,1
Pino,Uscnuxijv,1,1,1
Carlo,Xxztkka,1,0,0
Pino,Bqvsrxzywe,1,0,1
Carlo,Bcunjvkjk,0,1,0
Gianni,Hfjfwojjd,0,1,0
Gianni,Tyyjvvert,1,0,0
Pino,Irvsqozxg,0,1,1
Gianni,Xtflkgfu,0,1,0
Carlo,Bgoliyw,1,1,0
Gianni,Dbda,0,0,0
Pino,Lvmwwfuld,1,1,1
Carlo,Ehvfdt,0,1,0
Pino,Eimoeu,0,0,1
Gianni,Ukcpzopox,1,1,0
Carlo,Qmnkyo,0,0,0
Carlo,Yvpc,0,0,0
Gianni,Hkkzdnbvm,0,1,0
Carlo,Dunbcwmcrx,1,1,0
Carlo,Lxzm,0,0,0
Pino,Hzjeswxn,1,0,1
Gianni,Khajqcikp,1,1,0
Gianni,Ishfzsrp,1,0,0
Carlo,Agdmkram,1,0,0
Gianni,Wudmbcek,1,1,0
Carlo,Bxxxq,1,0,0
Pino,Anfxxrtt,1,0,1
Pino,Ptuve,0,0,1
Pino,Whrdg,1,0,1
Carlo,Bhhewry,0,0,0
Pino,Kmbrubilkc,1,0,1
Gianni,Fhocxhcg,1,0,0
Pino,Kvbsccfvmb,0,0,1
Carlo,Pvzidlbmk,0,1,0
Pino,Mqsqquy,0,0,1
Carlo,Xkrsuwf,1,1,0
Gianni,Hgqcssjhvw,0,1,0
Pino,Rylqyvjay,0,1,1
Carlo,Khshst,0,1,0
Pino,Qomgrvi,1,1,1
Gianni,Mnjieuhv,1,1,0
Carlo,Kywgthx,0,1,0
Carlo,Vvcts,0,0,0
Carlo,Nqptxzompp,1,0,0
Pino,Fzfmbswvh,1,0,1
Gianni,Atlaj,0,1,0
Gianni,Pgegdgnew,1,0,0
Carlo,Cqyk,0,1,0
Gianni,Mlevtm,1,1,0
Pino,Eoxfvhublc,0,0,1
Carlo,Jhqnyqv,1,1,0
Pino,Eoedq,0,1,1
Gianni,Jvvzf,1,1,0
Pino,Xlbneqgul,1,0,1
Pino,Jgpmoibg,1,0,1
Pino,Vpecpceal,0,0,1
Pino,Rvras,0,1,1
Gianni,Olmrsvm,0,0,0
Gianni,Naafd,0,1,0
Gianni,Bctwrxfu,0,1,0
Carlo,Ktayhqusqx,0,1,0
Carlo,Rxgfpakrd,1,1,0
Gianni,Fghopl,0,0,0
Pino,Yndxzal,0,0,1
Gianni,Meukfumyhg,1,1,0
Gianni,Gyklqjgzs,0,1,0
Pino,Hmmph,1,1,1
Pino,Zacdqew,0,1,1
Carlo,Imrxyuyb,0,0,0
Carlo,Gyqccruh,0,0,0
Carlo,Keumei,0,0,0
Carlo,Zojxbtjix,0,0,0
Carlo,Cdmeagitob,0,0,0
Carlo,Biaob,1,0,0
Pino,Nijx,1,0,1
Carlo,Ocxmcoimc,0,0,0
Carlo,Jbplmperix,1,1,0
Gianni,Oxtem,0,0,0
Gianni,Dcsb,0,0,0
Pino,Tmnasbyjs,0,1,1
Carlo,Dwlwkx,1,0,0
Gianni,Dgyex,1,1,0
Gianni,Dqmjj,1,1,0
Gianni,Mpipqekefu,1,0,0
Carlo,Ocncfz,0,1,0
Pino,Xexmxcq,1,1,1
Pino,Lrvxdlrmge,1,0,1
Pino,Riqiittju,1,1,1
Pino,Wshgw,0,0,1
Gianni,Ibidjycqiz,1,1,0
Carlo,Earoptm,0,1,0
Pino,Xvwkdpct,0,0,1
Carlo,Enhrxzdzkh,0,1,0
Gianni,Kfdjwd,1,1,0
Gianni,Qyaz,0,1,0
Gianni,Jfpbfwq,1,1,0
Pino,Dpufhxi,1,1,1
Pino,Ettnj,0,0,1
Carlo,Olfriu,0,0,0
Gianni,Txyecsw,0,1,0
Gianni,Vjmxxzjl,0,0,0
Gianni,Gozwbs,0,1,0
Gianni,Sosv,1,1,0
Carlo,Fthpk,1,0,0
Carlo,Rjpkvjshj,1,0,0
Gianni,Izupzqz,1,0,0
Carlo,Vwwycgdu,0,0,0
Pino,Zufvjnvc,1,0,1
Carlo,Rjohpbv,1,1,0
Gianni,Grgb,1,1,0
Gianni,Hnulox,1,0,0
Carlo,Kfgalmjr,0,0,0
Pino,Svzbfwewt,1,1,1
Pino,Bmillqo,1,0,1
Carlo,Xmxmybz,0,1,0
Carlo,Cecor,0,1,0
Gianni,Ustnnnl,0,1,0
Gianni,Gwrwkzds,1,0,0
Gianni,Hquzbtnt,1,0,0
Gianni,Tplgplh,0,1,0
Pino,Ssncjvv,0,0,1
Carlo,Jjeyxgbz,0,1,0
Carlo,Febji,0,1,0
Gianni,Bmqnmugxte,0,0,0
Carlo,Ribi,0,0,0
Gianni,Mqtoahf,1,0,0
Gianni,Fwffqk,1,0,0
Carlo,Ixgytxq,0,1,0
Carlo,Bnqeczeoo,1,1,0
Gianni,Mfxrptf,1,1,0
Carlo,Curebajfqz,0,1,0
Pino,Zuuivayemz,0,0,1
Gianni,Lonnfrzmb,0,1,0
Gianni,Rjeqmqqj,1,0,0
Pino,Ggbgpdz,0,0,1
Carlo,Qfmvnrmlk,0,0,0
Gianni,Lwnidyvuo,0,1,0
Gianni,Jqrhywqpuo,0,0,0
Gianni,Qdyqro,0,0,0
Carlo,Wgkdeztr,1,0,0
Carlo,Wtxn,1,1,0
Carlo,Quhh,1,1,0
Pino,Yrhhpousct,1,0,1
Gianni,Knhcij,0,0,0
Carlo,Lucmhlhw,0,1,0
Pino,Fjdznjw,0,0,1
Carlo,Blxhapmqe,0,0,0
Pino,Qmlqykt,0,0,1
Pino,Dewm,0,1,1
Carlo,Iyooglroo,1,0,0
Carlo,Xyzb,1,0,0
Pino,Ktui,1,1,1
Carlo,Erut,1,0,0
Pino,Lrydkvnc,0,1,1
Pino,Cntblg,1,0,1
Carlo,Uqvdc,1,1,0
Pino,Iptdw,1,1,1
Pino,Utbtdjyen,0,0,1
Carlo,Plypstanww,0,0,0
Gianni,Hmdwruql,1,0,0
Pino,Qaevaoings,0,1,1
Carlo,Immakajj,0,0,0
Pino,Ccnmmnourh,0,0,1
Pino,Cfjuxxvbge,0,0,1
Gianni,Srmjade,0,1,0
Pino,Qgdfu,0,1,1
Carlo,Fbaajbnzfx,0,1,0
Pino,Ihmvgorgso,0,0,1
Carlo,Hpry,1,1,0
Gianni,Ldxxma,0,1,0
Carlo,Iipqz,0,1,0
Pino,Wset,0,1,1
Carlo,Iybbzhtwkn,0,1,0
Pino,Lfdrza,1,1,1
Gianni,Qmebnzb,1,1,0
Carlo,Fapotta,0,0,0
Gianni,Uanaj,0,0,0
Pino,Ufigmsn,0,1,1
Pino,Wouvvaamu,1,0,1
Carlo,Tfvkbplln,1,0,0
Pino,Ojtkxz,1,1,1
Gianni,Mifjbvpcjf,1,0,0
Gianni,Kvwlz,0,0,0
Pino,Iczrfb,1,0,1
Carlo,Hhsc,0,0,0
Pino,Mcjaccrud,1,0,1
Pino,Vprpgpkgj,1,1,1
Carlo,Nluione,1,1,0
Carlo,Hzwrzazmyv,1,0,0
Carlo,Ukpb,1,1,0
Gianni,Cwab,0,0,0
Carlo,Qvhsln,1,1,0
Gianni,Vtioicaqvm,1,0,0
Pino,Cuid,1,0,1
Pino,Oxvzu,0,1,1
Pino,Jdugndtl,1,0,1
Gianni,Qahb,0,0,0
Gianni,Vbqi,0,1,0
Gianni,Frwykvplxw,0,1,0
Carlo,Kkxiep,1,1,0
Gianni,Resuprnw,1,0,0
Pino,Jwnhd,1,1,1
Carlo,Ygwjjy,1,0,0
Pino,Scfltiiqb,1,0,1
Carlo,Gbtsull,0,1,0
Gianni,Xpjjmmumi,1,0,0
Pino,Tzlyhvtr,0,1,1
Gianni,Wpyrzvdrrh,1,0,0
Carlo,Wjgfw,0,0,0
Pino,Nvtgw,0,1,1
Gianni,Vzgfstksz,1,0,0
Gianni,Noutijjl,1,1,0
Gianni,Gkrwwgpjs,1,0,0
Gianni,Mujxmntfp,0,0,0
Gianni,Dtqtjg,1,0,0
Carlo,Zldshyg,1,0,0
Gianni,Kovbedmcfp,0,0,0
Pino,Ksemtfld,0,0,1
Pino,Ojjaz,0,1,1
Gianni,Zvkjbhscfq,1,1,0
Pino,Buafoifn,1,0,1
Pino,Royufbrpzz,0,1,1
Pino,Svkyi,0,0,1
Gianni,Wlxyxkpiy,0,0,0
Pino,Jgtlyqpt,0,1,1
Pino,Nluhqhvxgu,1,1,1
Gianni,Wntpyeqk,1,0,0
Carlo,Xoittiw,1,1,0
Carlo,Qmchd,1,0,0
Gianni,Mctvrtasq,1,1,0
Carlo,Quryka,0,0,0
Carlo,Vfcjaiskzt,0,0,0
Pino,Oinqsbds,0,0,1
Pino,Teymby,0,1,1
Carlo,Kihvk,1,1,0
Pino,Omzpyg,0,1,1
Carlo,Jwydhb,1,1,0
Gianni,Isrmsdgtf,1,1,0
Carlo,Yhtjpstj,0,1,0
Pino,Jxpxqgrr,0,0,1
Carlo,Yxdtr,1,1,0
Pino,Rhgpnz,1,1,1
Gianni,Cayt,0,0,0
Gianni,Cimrtx,1,0,0
Pino,Oucxfwgvnk,1,0,1
Carlo,Fukt,1,1,0
Pino,Hjcyhflcda,0,0,1
Pino,Fpbglkxey,0,1,1
Carlo,Byyxzakhs,0,0,0
Carlo,Zsgtxm,0,0,0
Pino,Trdlibwy,1,1,1
Pino,Lwdgjnohwx,0,1,1
Pino,Wqrbq,0,0,1
Pino,Rnesncemug,1,0,1
Carlo,Uudqvsalm,0,1,0
Pino,Zimbkrps,1,0,1
Gianni,Cmqszn,0,0,0
Pino,Hujuhbfuk,1,1,1
Gianni,Fqkokdin,0,1,0
Pino,Ffyppgh,0,1,1
Gianni,Getcwdsmuv,0,0,0
Pino,Xkrdrphhfb,0,1,1
Carlo,Osfjp,0,0,0
Carlo,Iptbkfyp,1,1,0
Gianni,Coelykzz,0,0,0
Pino,Hfxzy,1,1,1
Gianni,Hhuwhdkq,1,0,0
Pino,Snklvmrr,0,0,1
Gianni,Ydzwjfmyv,0,1,0
Pino,Vcoyciyg,0,1,1
Pino,Hogjyw,0,0,1
Pino,Totqwralha,0,1,1
Carlo,Rmtypl,1,1,0
Carlo,Segb,1,0,0
Carlo,Qfcfsitpx,0,0,0
Gianni,Jcctflcbuv,1,0,0
Pino,Vjfspacccx,0,1,1
