Name,Surname,HasA,HasB,Class
Pino,Oelnck,0,0,1
Carlo,Yivtaloms,0,0,0
Gianni,Cofie,0,0,0
Pino,Ylbrrsftu,0,0,1
Carlo,Qczbdvtjht,0,0,0
Zenio,Zsdcpdjj,0,0,1
Zenio,Lpha,0,0,1
Pino,Imuevdpsmg,0,0,1
Zenio,Hidwem,0,0,1
Zenio,Hlfjrymvdz,0,0,1
Pino,Ueov,0,0,1
Zenio,Pequflfl,0,0,1
Gianni,Ykrmhlclps,0,0,0
Zenio,Syxrho,0,0,1
Zenio,Qvnznvmeyx,0,0,1
Pino,Vjfj,0,0,1
Gianni,Lpsknvch,0,0,0
Pino,Nzsupfgtj,0,0,1
Pino,Yrrogwbgr,0,0,1
Zenio,Ocrs,0,0,1
Carlo,Zbqzdnt,0,0,0
Pino,Wnlwuhm,0,0,1
Zenio,Neudm,0,0,1
Pino,Trjkkill,0,0,1
Pino,Ptqlx,0,0,1
Gianni,Jmvcr,0,0,0
Gianni,Gslwqu,0,0,0
Zenio,Mcoyl,0,0,1
Carlo,Cxevnjeg,0,0,0
Pino,Trnyt,0,0,1
Gianni,Hpocgk,0,0,0
Gianni,Goda,0,0,0
Pino,Mzdyumvo,0,0,1
Zenio,Mivijnee,0,0,1
Zenio,Bgwmnmo,0,0,1
Gianni,Xhpb,0,0,0
Pino,Agacyjvgk,0,0,1
Carlo,Btcgf,0,0,0
Gianni,Rjbvlekk,0,0,0
Zenio,Mgxt,0,0,1
Gianni,Eymdgis,0,0,0
Carlo,Ficyx,0,0,0
Pino,Wiqznwbc,0,0,1
Gianni,Lecu,0,0,0
Gianni,Zihuzkklra,0,0,0
Pino,Rckhdhjqi,0,0,1
Gianni,Pheuvujj,0,0,0
Zenio,Gizerfmd,0,0,1
Zenio,Nxaehhv,0,0,1
Gianni,Wumveovanc,0,0,0
Gianni,Odwtcrkk,0,0,0
Gianni,Ubzxromd,0,0,0
Zenio,Vvmwgbmfj,0,0,1
Zenio,Audv,0,0,1
Carlo,Pvikxhvlef,0,0,0
Pino,Grscoq,0,0,1
Pino,Ocqsme,0,0,1
Carlo,Plfhpkzy,0,0,0
Zenio,Dubrtt,0,0,1
Pino,Btvwy,0,0,1
Carlo,Yisu,0,0,0
Pino,Wqmed,0,0,1
Pino,Syshrb,0,0,1
Zenio,Ritoics,0,0,1
Zenio,Tbctainxfg,0,0,1
Pino,Sqnendpc,0,0,1
Zenio,Vwfdznf,0,0,1
Zenio,Knbuaysq,0,0,1
Carlo,Tozjowbaii,0,0,0
Pino,Whczgtj,0,0,1
Zenio,Lyvo,0,0,1
Zenio,Poioynpwi,0,0,1
Zenio,Ctaruizktk,0,0,1
Pino,Jmhfi,0,0,1
Carlo,Grjryfy,0,0,0
Carlo,Etjaou,0,0,0
Gianni,Ntcirlmw,0,0,0
Carlo,Ifcq,0,0,0
Carlo,Qzwqysj,0,0,0
Gianni,Ozxb,0,0,0
Carlo,Ftjxzcd,0,0,0
Gianni,Khlkyr,0,0,0
Zenio,Fhcc,0,0,1
Pino,Iyvsfzsv,0,0,1
Pino,Cmmvakirid,0,0,1
Carlo,Eqonjgm,0,0,0
Carlo,Xrar,0,0,0
Pino,Vctlckej,0,0,1
Zenio,Iojteurdu,0,0,1
Gianni,Usljtr,0,0,0
Gianni,Iqbvme,0,0,0
Zenio,Olepq,0,0,1
Pino,Ygrtld,0,0,1
Pino,Qmeamakrjl,0,0,1
Pino,Zkbvcwgfo,0,0,1
Gianni,Yrua,0,0,0
Zenio,Dyddtuchqi,0,0,1
Gianni,Ynvcee,0,0,0
Carlo,Cwvvzcyu,0,0,0
Zenio,Jrqhe,0,0,1
Zenio,Upewixa,0,0,1
Pino,Dhnunrucv,0,0,1
Zenio,Hjqrwag,0,0,1
Carlo,Math,0,0,0
Gianni,Jgzqktfem,0,0,0
Gianni,Deilv,0,0,0
Zenio,Wghqdpqcs,0,0,1
Gianni,Fzjri,0,0,0
Gianni,Bajllzycy,0,0,0
Gianni,Cppyafmbb,0,0,0
Pino,Zgzczwrblp,0,0,1
Pino,Usqav,0,0,1
Zenio,Adilusiajd,0,0,1
Carlo,Cetmbxhwpr,0,0,0
Gianni,Ozlkwqlzfh,0,0,0
Pino,Ebficbhc,0,0,1
Gianni,Xxdzazbf,0,0,0
Gianni,Iqgq,0,0,0
Pino,Iscpb,0,0,1
Zenio,Geqqlfezgp,0,0,1
Zenio,Kufdell,0,0,1
Zenio,Qutdrlg,0,0,1
Carlo,Xttkmbrbkm,0,0,0
Gianni,Qpgdn,0,0,0
Carlo,Nxiufbiv,0,0,0
Zenio,Fqim,0,0,1
Gianni,Oeopjo,0,0,0
Zenio,Eyvl,0,0,1
Zenio,Garq,0,0,1
Pino,Drwjipdvz,0,0,1
Gianni,Hpfl,0,0,0
Zenio,Jfajbn,0,0,1
Carlo,Frlh,0,0,0
Zenio,Muud,0,0,1
Gianni,Myeynjib,0,0,0
Gianni,Ntpebogjo,0,0,0
Gianni,Qlbot,0,0,0
Gianni,Rjpxrosk,0,0,0
Zenio,Lfbdyoziex,0,0,1
Pino,Goglvp,0,0,1
Carlo,Cisyo,0,0,0
Zenio,Oyhqlois,0,0,1
Pino,Hmtbvvlemb,0,0,1
Pino,Nratqdmgze,0,0,1
Zenio,Wqyx,0,0,1
Pino,Zpcx,0,0,1
Zenio,Xwnuqjxo,0,0,1
Zenio,Cqkfw,0,0,1
Pino,Igitnryu,0,0,1
Zenio,Dnilidckhx,0,0,1
Carlo,Ljhyjohhi,0,0,0
Gianni,Sbvo,0,0,0
Gianni,Gzpwubsp,0,0,0
Zenio,Drcogl,0,0,1
Carlo,Avrwt,0,0,0
Pino,Exqx,0,0,1
Zenio,Qrgldrhtd,0,0,1
Zenio,Echlhxn,0,0,1
Pino,Cofsge,0,0,1
Gianni,Gnnmjadeh,0,0,0
Zenio,Aseyjqqwma,0,0,1
Pino,Gxlwebhrq,0,0,1
Carlo,Dwpo,0,0,0
Pino,Cqzatfrbsz,0,0,1
Zenio,Hjcmqkstay,0,0,1
Pino,Zbhiji,0,0,1
Gianni,Aclrbsja,0,0,0
Zenio,Ghnwbfqfn,0,0,1
Carlo,Qbwqezicai,0,0,0
Pino,Uloqg,0,0,1
Pino,Sooqomyhpm,0,0,1
Carlo,Dqahhxrich,0,0,0
Gianni,Espza,0,0,0
Gianni,Bhefvxk,0,0,0
Gianni,Ihgroniaek,0,0,0
Carlo,Lpbwudz,0,0,0
Zenio,Rcge,0,0,1
Carlo,Bhevexi,0,0,0
Zenio,Shmzdm,0,0,1
Gianni,Uoygnted,0,0,0
Gianni,Tmmzccjpl,0,0,0
Zenio,Wiryv,0,0,1
Zenio,Vnobekkj,0,0,1
Carlo,Mprgwk,0,0,0
Pino,Wwbusmek,0,0,1
Gianni,Nkrwjyw,0,0,0
Gianni,Fimsphhuw,0,0,0
Gianni,Meryudr,0,0,0
Gianni,Xcfoes,0,0,0
Gianni,Rlvaoml,0,0,0
Carlo,Ventriztag,0,0,0
Zenio,Aljbku,0,0,1
Gianni,Xhyx,0,0,0
Gianni,Bjzfslikrm,0,0,0
Gianni,Ltcp,0,0,0
Pino,Wjeqoanfju,0,0,1
Pino,Gmjlwk,0,0,1
Carlo,Zixhww,0,0,0
Carlo,Ajdlixgbkm,0,0,0
Zenio,Kblgoxw,0,0,1
Pino,Cfdxkukso,0,0,1
Pino,Hmomx,0,0,1
Carlo,Qnmuj,0,0,0
Pino,Agyjka,0,0,1
Pino,Zfafrrb,0,0,1
Pino,Grfyc,0,0,1
Carlo,Fzqbh,0,0,0
Pino,Srrmsuff,0,0,1
Zenio,Bjcnc,0,0,1
Gianni,Gvxqwyphvp,0,0,0
Carlo,Bxocx,0,0,0
Zenio,Ksrwurraui,0,0,1
Zenio,Adjgv,0,0,1
Carlo,Pktfvwc,0,0,0
Gianni,Oihn,0,0,0
Gianni,Blztcysbz,0,0,0
Pino,Durrf,0,0,1
Pino,Yyfidkwbux,0,0,1
Carlo,Exweapcpg,0,0,0
Zenio,Fmoz,0,0,1
Carlo,Diqofznc,0,0,0
Carlo,Vbyfhbas,0,0,0
Zenio,Nryo,0,0,1
Gianni,Onwufrn,0,0,0
Carlo,Tvsofe,0,0,0
Zenio,Qqpnle,0,0,1
Gianni,Ssjgmv,0,0,0
Zenio,Iebn,0,0,1
Pino,Aqunzi,0,0,1
Pino,Ibccyryo,0,0,1
Carlo,Mvuwvzydiz,0,0,0
Pino,Octiyik,0,0,1
Zenio,Uvoaqc,0,0,1
Zenio,Fmtsiybg,0,0,1
Zenio,Jvzun,0,0,1
Pino,Orwqnvrz,0,0,1
Carlo,Hvwqocuh,0,0,0
Pino,Qsybfn,0,0,1
Pino,Ikrv,0,0,1
Pino,Znvy,0,0,1
Gianni,Jhjd,0,0,0
Pino,Ejwxus,0,0,1
Pino,Fqjlfivgov,0,0,1
Gianni,Juaaqg,0,0,0
Gianni,Ugtsji,0,0,0
Zenio,Yufftjdgl,0,0,1
Carlo,Rofcwyl,0,0,0
Carlo,Rbsuby,0,0,0
Carlo,Jnxaneb,0,0,0
Pino,Duen,0,0,1
Zenio,Dflzso,0,0,1
Pino,Kpdzzus,0,0,1
Zenio,Pqstuj,0,0,1
Pino,Pbzgdg,0,0,1
Gianni,Adkxromsi,0,0,0
Zenio,Lqxyy,0,0,1
Carlo,Plom,0,0,0
Pino,Miyokbsnc,0,0,1
Carlo,Nwfqmauou,0,0,0
Gianni,Bkwtctq,0,0,0
Pino,Lvpfm,0,0,1
Zenio,Pbgwckn,0,0,1
Pino,Szwfwgrha,0,0,1
Gianni,Qnljktavfg,0,0,0
Gianni,Uctcckzvtb,0,0,0
Carlo,Tjhunzwms,0,0,0
Carlo,Zitkroikcj,0,0,0
Pino,Lgwhlrj,0,0,1
Gianni,Bgngncpdqv,0,0,0
Pino,Icqsvvhswm,0,0,1
Carlo,Bbvxbhhgcv,0,0,0
Zenio,Cqkedog,0,0,1
Gianni,Zqajm,0,0,0
Carlo,Yhokibyt,0,0,0
Gianni,Xvkkdwu,0,0,0
Zenio,Pogcq,0,0,1
Pino,Lqwgmyzin,0,0,1
Zenio,Gydfgldkur,0,0,1
Pino,Iwoubq,0,0,1
Zenio,Omcom,0,0,1
Pino,Mioqfcey,0,0,1
Pino,Rfokg,0,0,1
Pino,Niirxctk,0,0,1
Zenio,Fegjmgks,0,0,1
Carlo,Pqfkgeum,0,0,0
Zenio,Ratzvux,0,0,1
Gianni,Bjlrdkpko,0,0,0
Zenio,Sosgie,0,0,1
Zenio,Xhbhpo,0,0,1
Carlo,Qtqsxcpvp,0,0,0
Carlo,Jura,0,0,0
Carlo,Hakz,0,0,0
Carlo,Tdlna,0,0,0
Gianni,Kabkurknm,0,0,0
Pino,Tmkimns,0,0,1
Zenio,Yewav,0,0,1
Carlo,Dwiqz,0,0,0
Zenio,Eujvngbp,0,0,1
Pino,Utbtob,0,0,1
Gianni,Nfjhzyera,0,0,0
Carlo,Chihbzrt,0,0,0
Gianni,Tgpji,0,0,0
Pino,Lapa,0,0,1
Pino,Dpysft,0,0,1
Gianni,Qewei,0,0,0
Pino,Vumgjv,0,0,1
Carlo,Jkuqglm,0,0,0
Pino,Zeaiyomi,0,0,1
Carlo,Vkqx,0,0,0
Zenio,Zubvc,0,0,1
Zenio,Oqrxbz,0,0,1
Carlo,Jrmlwrvzzs,0,0,0
Zenio,Ozzurvxskj,0,0,1
Zenio,Nubqjjrvhk,0,0,1
Zenio,Swinahlbok,0,0,1
Zenio,Sfjbwvgrx,0,0,1
Carlo,Nzdqwurm,0,0,0
Zenio,Xouczbolp,0,0,1
Pino,Gpkppgon,0,0,1
Carlo,Becgly,0,0,0
Zenio,Rgvglfq,0,0,1
Gianni,Wlvv,0,0,0
Zenio,Ytdxuwgq,0,0,1
Carlo,Zepl,0,0,0
Gianni,Alion,0,0,0
Gianni,Cslmnvuqfr,0,0,0
Gianni,Dmzloaua,0,0,0
Zenio,Rojd,0,0,1
Pino,Twrqmm,0,0,1
Carlo,Ynqfcp,0,0,0
Pino,Nswbh,0,0,1
Pino,Mntnvterh,0,0,1
Carlo,Mhzr,0,0,0
Carlo,Zjqwi,0,0,0
Gianni,Axfz,0,0,0
Pino,Phyoeook,0,0,1
Carlo,Hecldxh,0,0,0
Carlo,Pfpnylhcb,0,0,0
Pino,Yudjdcuan,0,0,1
Carlo,Wntkrn,0,0,0
Carlo,Gtwtivxvr,0,0,0
Gianni,Cwksfknh,0,0,0
Pino,Kqnqocmhb,0,0,1
Gianni,Sidqt,0,0,0
Gianni,Tqytvr,0,0,0
Zenio,Ufvxz,0,0,1
Zenio,Tgiadn,0,0,1
Zenio,Nfkmr,0,0,1
Carlo,Mtjivdrxa,0,0,0
Carlo,Momc,0,0,0
Pino,Nsbhxde,0,0,1
Zenio,Pemnfutp,0,0,1
Zenio,Shkqtu,0,0,1
Pino,Ccxiay,0,0,1
Carlo,Rkazxn,0,0,0
Zenio,Cxvjfyk,0,0,1
Pino,Rckhdhjqi,0,0,1
Gianni,Hozk,0,0,0
Carlo,Docmd,0,0,0
Gianni,Wmea,0,0,0
Pino,Efkmqv,0,0,1
Carlo,Uvlxxm,0,0,0
Carlo,Yxdsnuccdk,0,0,0
Gianni,Ywwegcwym,0,0,0
Pino,Wvmsjzf,0,0,1
Carlo,Zyyjeuy,0,0,0
Gianni,Zmtsrodtbh,0,0,0
Gianni,Qdyn,0,0,0
Pino,Jubzkxaj,0,0,1
Carlo,Aeuml,0,0,0
Pino,Udfahicwfj,0,0,1
Gianni,Claczploz,0,0,0
Zenio,Emldrkpu,0,0,1
Zenio,Fmnwyxbbri,0,0,1
Zenio,Qdsdrq,0,0,1
Gianni,Eeznchenhx,0,0,0
Gianni,Ctjoikwwy,0,0,0
Carlo,Uijkmh,0,0,0
Pino,Ijftcghub,0,0,1
Pino,Ucqxhzsyh,0,0,1
Pino,Qqxu,0,0,1
Zenio,Bbdz,0,0,1
Gianni,Fegbr,0,0,0
Pino,Siyplirqc,0,0,1
Pino,Lcphqr,0,0,1
Carlo,Bobusuhgfq,0,0,0
Carlo,Sxhdnowkbr,0,0,0
Pino,Cdgoswpil,0,0,1
Pino,Pnkiqza,0,0,1
Carlo,Gligqqmb,0,0,0
Carlo,Ritfjvuus,0,0,0
Carlo,Rvoirfpfnj,0,0,0
Gianni,Bxbi,0,0,0
Zenio,Evre,0,0,1
Carlo,Hxpf,0,0,0
Gianni,Zazdxlcn,0,0,0
Pino,Ouhvqpmoj,0,0,1
Gianni,Hjmh,0,0,0
Carlo,Pzmz,0,0,0
Carlo,Enhhmx,0,0,0
Pino,Lamwlynuln,0,0,1
Zenio,Lghbimegye,0,0,1
Carlo,Ailhwgxlne,0,0,0
Gianni,Upctjfmnv,0,0,0
Pino,Kgrovneda,0,0,1
Gianni,Vqszgum,0,0,0
Carlo,Olavprjm,0,0,0
Zenio,Hhmng,0,0,1
Carlo,Mozbwwhme,0,0,0
Pino,Pdadum,0,0,1
Carlo,Konsiw,0,0,0
Gianni,Thchav,0,0,0
Pino,Fwgmxlbdi,0,0,1
Carlo,Rpnu,0,0,0
Zenio,Zlfhszdomz,0,0,1
Pino,Crauweze,0,0,1
Zenio,Knxgjh,0,0,1
Carlo,Yfgvrffub,0,0,0
Zenio,Gelouke,0,0,1
Zenio,Lfjsfyaw,0,0,1
Carlo,Vlsallgjak,0,0,0
Pino,Ozgwpgxbiw,0,0,1
Pino,Kfqglevuyo,0,0,1
Carlo,Kfcxeoq,0,0,0
Gianni,Iilxrq,0,0,0
Pino,Cdyyg,0,0,1
Pino,Hnjnstud,0,0,1
Gianni,Sqvp,0,0,0
Carlo,Onjubvdn,0,0,0
Gianni,Psslmlocte,0,0,0
Pino,Qpbypntcr,0,0,1
Carlo,Jhinjscr,0,0,0
Carlo,Htnztswcq,0,0,0
Zenio,Azshqfw,0,0,1
Gianni,Ozeqmduku,0,0,0
Pino,Asdi,0,0,1
Gianni,Uecgo,0,0,0
Gianni,Gltndx,0,0,0
Carlo,Vwghktu,0,0,0
Gianni,Kdognz,0,0,0
Gianni,Bhsab,0,0,0
Gianni,Hrrixkoq,0,0,0
Gianni,Rvnkwzur,0,0,0
Zenio,Xieiki,0,0,1
Zenio,Hsgxkpcu,0,0,1
Zenio,Ubqqkkh,0,0,1
Pino,Rzqg,0,0,1
Zenio,Qrmpoaunh,0,0,1
Carlo,Reqih,0,0,0
Carlo,Xqmt,0,0,0
Carlo,Bfxvrp,0,0,0
Pino,Mmgt,0,0,1
Gianni,Kkhgfyvha,0,0,0
Zenio,Ddqula,0,0,1
Zenio,Khvdhsq,0,0,1
Gianni,Zlrlqgjvg,0,0,0
Gianni,Brcdplyu,0,0,0
Carlo,Tpnepkt,0,0,0
Pino,Nbmm,0,0,1
Zenio,Efhzj,0,0,1
Pino,Luifuf,0,0,1
Carlo,Jvjwsbal,0,0,0
Carlo,Vzawvoflyq,0,0,0
Zenio,Rgkwel,0,0,1
Pino,Gehilzxyq,0,0,1
Pino,Idvvv,0,0,1
Gianni,Izzerusz,0,0,0
Carlo,Owcrz,0,0,0
Zenio,Ytcadn,0,0,1
Pino,Kiwyk,0,0,1
Zenio,Rkcdulwkz,0,0,1
Pino,Spuhhk,0,0,1
Gianni,Sgmnak,0,0,0
Gianni,Nfsgmm,0,0,0
Carlo,Jmci,0,0,0
Gianni,Fdutrmb,0,0,0
Pino,Sdlbkg,0,0,1
Gianni,Xesb,0,0,0
Carlo,Lieicfeoey,0,0,0
Pino,Vknibgwbg,0,0,1
Carlo,Ooxnwtmws,0,0,0
Pino,Snkihvtzo,0,0,1
Zenio,Qyuno,0,0,1
Carlo,Iorxafkky,0,0,0
Gianni,Zlrdfa,0,0,0
Zenio,Qtriixc,0,0,1
Gianni,Rrlnwjvbec,0,0,0
Zenio,Jahdukkkz,0,0,1
Zenio,Ogwafu,0,0,1
Gianni,Rtjbesrj,0,0,0
Pino,Jvumharc,0,0,1
Carlo,Lltslhfcc,0,0,0
Carlo,Llrpgroikq,0,0,0
Carlo,Wqtiha,0,0,0
Carlo,Czmm,0,0,0
Gianni,Lhlm,0,0,0
Zenio,Tcfxxwk,0,0,1
Carlo,Ioicnep,0,0,0
Gianni,Pjyrc,0,0,0
Carlo,Ulqstscvuf,0,0,0
Pino,Xtmnpny,0,0,1
Gianni,Hehafua,0,0,0
Zenio,Vwken,0,0,1
Carlo,Qzsff,0,0,0
Zenio,Jrsfbgaba,0,0,1
Gianni,Pxtxqjba,0,0,0
Zenio,Emybrvj,0,0,1
Gianni,Fiuyiia,0,0,0
Carlo,Ylleybw,0,0,0
Pino,Eanxkqya,0,0,1
Gianni,Irxokvu,0,0,0
Zenio,Qvvob,0,0,1
Pino,Hhfevjy,0,0,1
Carlo,Zqiupsny,0,0,0
Pino,Jtwaoq,0,0,1
Carlo,Oonmzjerv,0,0,0
Gianni,Wzqmkmw,0,0,0
Gianni,Oimerfirzs,0,0,0
Carlo,Tyaqvc,0,0,0
Gianni,Exhbvzkdf,0,0,0
Gianni,Nfcj,0,0,0
Gianni,Bvbxorzx,0,0,0
Pino,Sujke,0,0,1
Pino,Yudy,0,0,1
Zenio,Htrkbfe,0,0,1
Gianni,Tpruvybnw,0,0,0
Zenio,Qykmof,0,0,1
Pino,Qvbdia,0,0,1
Zenio,Cwpiud,0,0,1
Carlo,Mqrlvqth,0,0,0
Zenio,Nscxzmsl,0,0,1
Pino,Vgsgbdbom,0,0,1
Pino,Mddwybqf,0,0,1
Carlo,Vyyutaczug,0,0,0
Carlo,Zqoajszdu,0,0,0
Gianni,Csrcgmy,0,0,0
Gianni,Mwen,0,0,0
Pino,Phzgea,0,0,1
Carlo,Slle,0,0,0
Gianni,Cpijuizmwk,0,0,0
Gianni,Ilpfdl,0,0,0
Pino,Xbvmltaud,0,0,1
Carlo,Sbaxi,0,0,0
Zenio,Bnwkympnk,0,0,1
Gianni,Spzkcrrg,0,0,0
Pino,Nyhpsuthl,0,0,1
Carlo,Rzyeletzl,0,0,0
Pino,Nszzhlko,0,0,1
Zenio,Mmgdza,0,0,1
Carlo,Cxill,0,0,0
Gianni,Yphbtvsjjv,0,0,0
Carlo,Dxfmn,0,0,0
Carlo,Cqsrj,0,0,0
Gianni,Sjyj,0,0,0
Zenio,Xfnh,0,0,1
Pino,Qaaohbh,0,0,1
Carlo,Rybefemrhj,0,0,0
Pino,Tkqomsmfiq,0,0,1
Carlo,Wutqvvod,0,0,0
Pino,Wrvkjkpj,0,0,1
Pino,Uomjlb,0,0,1
Carlo,Qrtvhy,0,0,0
Carlo,Ymtopyx,0,0,0
Carlo,Uhci,0,0,0
Zenio,Edegh,0,0,1
Carlo,Atec,0,0,0
Gianni,Ikmji,0,0,0
Zenio,Fdxy,0,0,1
Gianni,Dnkx,0,0,0
Zenio,Rpnkmsmejc,0,0,1
Carlo,Bbyashiur,0,0,0
Carlo,Pxzmbxwt,0,0,0
Zenio,Qsufx,0,0,1
Zenio,Duwyfjxsx,0,0,1
Carlo,Rrtgaw,0,0,0
Pino,Kujrnjuy,0,0,1
Carlo,Huivgqk,0,0,0
Gianni,Zlrb,0,0,0
Pino,Uftk,0,0,1
Carlo,Myuon,0,0,0
Zenio,Mtyihcur,0,0,1
Carlo,Qvhya,0,0,0
Pino,Gtvjsluo,0,0,1
Zenio,Tcrbgchlk,0,0,1
Gianni,Ycjeykrk,0,0,0
Pino,Gkox,0,0,1
Carlo,Cyavvikgq,0,0,0
Gianni,Njgriy,0,0,0
Gianni,Rdoumarozk,0,0,0
Zenio,Vbdajrhmod,0,0,1
Carlo,Hgwfevdg,0,0,0
Carlo,Egwkmojs,0,0,0
Carlo,Warfvptqc,0,0,0
Zenio,Kbtxujc,0,0,1
Pino,Ntfuhsjsk,0,0,1
Gianni,Vrwwmklqze,0,0,0
Zenio,Nvvragqvg,0,0,1
Pino,Gcegm,0,0,1
Zenio,Siltpbesmp,0,0,1
Zenio,Nqwa,0,0,1
Pino,Cegvvobsr,0,0,1
Zenio,Xagclljha,0,0,1
Gianni,Gyahpstfnw,0,0,0
Zenio,Ivfx,0,0,1
Zenio,Oonbuzgxf,0,0,1
Gianni,Vsfqypemgr,0,0,0
Zenio,Yxnqjhxza,0,0,1
Pino,Lvgmjg,0,0,1
Carlo,Kahx,0,0,0
Gianni,Scqnynn,0,0,0
Pino,Tzeikdjkz,0,0,1
Gianni,Npezyj,0,0,0
Carlo,Oisqghr,0,0,0
Pino,Lwds,0,0,1
Gianni,Auklxcxmpz,0,0,0
Pino,Wbbyvj,0,0,1
Pino,Oxdmn,0,0,1
Carlo,Ygisnn,0,0,0
Gianni,Toxwpydb,0,0,0
Gianni,Fuzioxuvfk,0,0,0
Zenio,Cuis,0,0,1
Zenio,Qddovela,0,0,1
Gianni,Aqspo,0,0,0
Gianni,Uwva,0,0,0
Zenio,Atjnheepz,0,0,1
Pino,Quwgmvzab,0,0,1
Carlo,Oqpkeecwvx,0,0,0
Pino,Gjfxrnu,0,0,1
Zenio,Qstksnm,0,0,1
Pino,Xlqqxqarsx,0,0,1
Zenio,Mael,0,0,1
Gianni,Vpidwbstqw,0,0,0
Pino,Fbado,0,0,1
Pino,Ngjtveha,0,0,1
Zenio,Qontrlg,0,0,1
Zenio,Lcxrt,0,0,1
Pino,Yuverookp,0,0,1
Carlo,Ehtvijsmaq,0,0,0
Zenio,Qwhemp,0,0,1
Zenio,Wasf,0,0,1
Gianni,Vuphiftzx,0,0,0
Pino,Xawvocl,0,0,1
Pino,Jdetgujn,0,0,1
Zenio,Pmlxzfzxz,0,0,1
Carlo,Rpmmpznx,0,0,0
Carlo,Cwyk,0,0,0
Zenio,Vllbotzs,0,0,1
Carlo,Hjsabbnmp,0,0,0
Pino,Dyzogxlmce,0,0,1
Pino,Obeiyfkqdr,0,0,1
Carlo,Mfozugwm,0,0,0
Zenio,Dkkgmoyle,0,0,1
Carlo,Egcmvtyqn,0,0,0
Carlo,Ecdmvkj,0,0,0
Gianni,Xplcl,0,0,0
Gianni,Ednvo,0,0,0
Pino,Ybzlb,0,0,1
Carlo,Ytrfvxyavm,0,0,0
Carlo,Qkbc,0,0,0
Gianni,Ziwpt,0,0,0
Zenio,Vxyf,0,0,1
Pino,Eccyeqgqqr,0,0,1
Gianni,Dbkhmvnjcg,0,0,0
Gianni,Xutmts,0,0,0
Pino,Xwoc,0,0,1
Carlo,Wfioqdkdgs,0,0,0
Carlo,Esdwfwikwt,0,0,0
Gianni,Rhztrdbq,0,0,0
Zenio,Wrrz,0,0,1
Carlo,Tjlqoox,0,0,0
Gianni,Faqznbxvyz,0,0,0
Zenio,Emez,0,0,1
Carlo,Bnonkm,0,0,0
Pino,Ivvbn,0,0,1
Zenio,Dtfvx,0,0,1
Zenio,Aell,0,0,1
Gianni,Dqdwgokp,0,0,0
Carlo,Wpxcftvtk,0,0,0
Zenio,Jxhxbih,0,0,1
Carlo,Wwuseyfjp,0,0,0
Zenio,Vdvf,0,0,1
Carlo,Bevsfgsv,0,0,0
Carlo,Bhvpk,0,0,0
Carlo,Qfsln,0,0,0
Carlo,Mmlru,0,0,0
Carlo,Jbvnzp,0,0,0
Zenio,Sbcgkdfr,0,0,1
Gianni,Yhscu,0,0,0
Zenio,Vouxaxaxym,0,0,1
Pino,Opjzcldqx,0,0,1
Gianni,Erailejjm,0,0,0
Gianni,Urjsqfhg,0,0,0
Pino,Iczp,0,0,1
Carlo,Tsbpcfzur,0,0,0
Gianni,Kpvlkqrc,0,0,0
Carlo,Fdip,0,0,0
Pino,Qolyx,0,0,1
Pino,Zbhpxcjhyj,0,0,1
Carlo,Sfsrsehgjw,0,0,0
Gianni,Gkom,0,0,0
Zenio,Pygtr,0,0,1
Carlo,Ltjbbk,0,0,0
Zenio,Gzqatylt,0,0,1
Pino,Ropqqpco,0,0,1
Zenio,Ezcbz,0,0,1
Carlo,Piwtyrxoei,0,0,0
Gianni,Naulahpipq,0,0,0
Gianni,Szlqgbao,0,0,0
Carlo,Mnep,0,0,0
Pino,Lubffas,0,0,1
Gianni,Mfhzhkaio,0,0,0
Gianni,Hdqtkupg,0,0,0
Zenio,Grblslwj,0,0,1
Zenio,Ohbgfbl,0,0,1
Carlo,Woguhwid,0,0,0
Pino,Upewixa,0,0,1
Carlo,Kpuxbmohf,0,0,0
Zenio,Yjmjc,0,0,1
Gianni,Zpkvcdvf,0,0,0
Zenio,Rbhhfgbsi,0,0,1
Gianni,Iovuq,0,0,0
Zenio,Sxtclc,0,0,1
Gianni,Fcuwx,0,0,0
Carlo,Gaut,0,0,0
Gianni,Pjcwv,0,0,0
Gianni,Duzfrlqu,0,0,0
Zenio,Bmyohisn,0,0,1
Gianni,Wlkdss,0,0,0
Carlo,Gnfftxqh,0,0,0
Gianni,Nrjm,0,0,0
Pino,Fcybu,0,0,1
Zenio,Gcaxbg,0,0,1
Zenio,Lzytd,0,0,1
Carlo,Jodwf,0,0,0
Carlo,Hpajjdsd,0,0,0
Zenio,Tzdzwabxmm,0,0,1
Gianni,Mwpdfkzdr,0,0,0
Gianni,Qizpmodhp,0,0,0
Zenio,Fhtuze,0,0,1
Carlo,Uoqasnw,0,0,0
Gianni,Vxssujfw,0,0,0
Carlo,Oebauroo,0,0,0
Gianni,Zqghhfvd,0,0,0
Zenio,Pvlilw,0,0,1
Zenio,Ooagbehv,0,0,1
Carlo,Cesppogmfs,0,0,0
Gianni,Jwcvvmsghe,0,0,0
Gianni,Tlkozylwp,0,0,0
Gianni,Ggvki,0,0,0
Carlo,Tkwwkc,0,0,0
Pino,Bbraes,0,0,1
Zenio,Jqunldq,0,0,1
Gianni,Jntxprq,0,0,0
Zenio,Inck,0,0,1
Gianni,Typxq,0,0,0
Gianni,Oxwfbqhhqu,0,0,0
